2025-05-26 10:59:57 | INFO | PID:12144 | Queue 'article-input-queue' created successfully
2025-05-26 12:07:53 | INFO | PID:29688 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T12:07:53.657181', 'message_id': '42a430f3-5b76-4b87-91b8-0ea943efb3f0'}
2025-05-26 12:07:54 | INFO | PID:29688 | Successfully authenticated with API
2025-05-26 12:07:54 | INFO | PID:29688 | Making GET request to /api/categories/ (Attempt 1/3)
2025-05-26 12:07:54 | WARNING | PID:29688 | Attempt 1 failed: Request failed with status 400: {"error": "domain slug id is required in parameters.", "success": false}
2025-05-26 12:07:56 | INFO | PID:29688 | Making GET request to /api/categories/ (Attempt 2/3)
2025-05-26 12:07:56 | WARNING | PID:29688 | Attempt 2 failed: Request failed with status 400: {"error": "domain slug id is required in parameters.", "success": false}
2025-05-26 12:07:58 | INFO | PID:29688 | Making GET request to /api/categories/ (Attempt 3/3)
2025-05-26 12:07:59 | WARNING | PID:29688 | Attempt 3 failed: Request failed with status 400: {"error": "domain slug id is required in parameters.", "success": false}
2025-05-26 12:07:59 | INFO | PID:29688 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 12:07:59 | INFO | PID:29688 | Message processed in 5.39 seconds
2025-05-26 12:07:59 | INFO | PID:29688 | Message acknowledged
2025-05-26 12:08:04 | WARNING | PID:29688 | No open connection/channel: connecting...
2025-05-26 12:08:04 | INFO | PID:29688 | Successfully connected on attempt 1
2025-05-26 12:08:04 | INFO | PID:29688 | Consumer registered on queue: article-input-queue
2025-05-26 12:08:04 | INFO | PID:29688 | Starting consuming on article-input-queue
2025-05-26 12:10:15 | INFO | PID:25200 | Starting worker url_rewriter_para_worker for queue article-input-queue
2025-05-26 12:10:15 | INFO | PID:25200 | Created new channel
2025-05-26 12:10:15 | INFO | PID:25200 | Declared queue: article-input-queue
2025-05-26 12:10:16 | INFO | PID:25200 | Available workers: ['testworker', 'url_rewriter_para_worker']
2025-05-26 12:10:16 | INFO | PID:25200 | Found worker class: UrlRewriterParallelWorker
2025-05-26 12:10:16 | WARNING | PID:25200 | Detected localhost connection - disabling SSL verification for development
2025-05-26 12:10:16 | WARNING | PID:25200 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-05-26 12:10:16 | INFO | PID:25200 | Worker instance created
2025-05-26 12:10:16 | INFO | PID:25200 | Registered worker process 25200 in registry
2025-05-26 12:10:16 | INFO | PID:25200 | Starting consuming on article-input-queue
2025-05-26 12:10:16 | INFO | PID:25200 | Started url_rewriter_para_worker on queue: article-input-queue
2025-05-26 12:10:16 | INFO | PID:25200 | Started url_rewriter_para_worker with PID: 25200, queue: article-input-queue
2025-05-26 12:10:21 | WARNING | PID:25200 | No open connection/channel: connecting...
2025-05-26 12:10:21 | INFO | PID:25200 | Successfully connected on attempt 1
2025-05-26 12:10:21 | INFO | PID:25200 | Consumer registered on queue: article-input-queue
2025-05-26 12:10:21 | INFO | PID:25200 | Starting consuming on article-input-queue
2025-05-26 12:10:36 | INFO | PID:25200 | Processing message from queue: article-input-queue
2025-05-26 12:10:36 | INFO | PID:25200 | Processing message: {'message': {'articl_slug_id': '455d0700-4b47-41b8-9b16-ca7845129a6e', 'url': 'xxxx', 'wp_status': 'draft', 'article_status': 'initiate', 'wp_schedule_time': None, 'wp_author_id': None, 'wp_tag_id': ['3108933d-c6cf-401b-bb4e-01d6cd1dc0c9', '68707f06-4b67-46cc-8dcb-b4205d7095e8', 'ab7ac541-fcc0-462a-ab2d-0ac1afee0019'], 'is_category_selected_by_ai': True, 'is_category_generated_by_ai': True, 'is_tag_selected_by_ai': False, 'is_tag_generated_by_ai': True, 'is_author_selected_by_ai': True, 'is_meta_description_generated_by_ai': True, 'is_meta_keyword_generated_by_ai': True, 'is_meta_title_generated_by_ai': True, 'is_internal_links_generated_by_ai': True, 'is_external_links_generated_by_ai': True, 'prompt_id': {'prompt_slug_id': '4ef0224f-c88b-40e4-8d85-d14abbc51938', 'prompt_name': 'test', 'model': 'gpt-4', 'prompt_data': {'text': 'test'}, 'wordpress_prompt_json_data': {'supportive_prompt_test_id': '2b9bdbc7-ff9d-44b4-beee-85585631cf4d'}, 'article_type_id': {'article_type_slug_id': '8024d4c4-8344-49b1-b39f-79324024060c', 'category': 'url', 'article_category': 'rephrase', 'article_type_title': 'reper', 'article_type_description': 'reper', 'article_type_field_id': [{'article_type_field_slug_id': '8dbd1c5d-5246-4f50-8ee6-a1e9fb9092fc', 'article_type_field_label': 'text', 'article_type_field_name': 'text', 'article_type_field_type': 'text', 'article_type_field_placeholder': 'text', 'article_type_field_required': True}]}}, 'variables': [{'variable_slug_id': '8a2e11c2-8e5b-4f43-bf44-bf3db3ef9d53', 'name': 'dfgdfdf', 'value': 'dfgdfg', 'required': True}], 'domain_id': {'domain_slug_id': '25fca9b7-d9a3-42b9-be7b-eadf062716d6', 'domain_name': 'ronak-wolf.botxbyte.com', 'permalinks': '/%year%/%hour%/%postname%/'}, 'workspace_id': {'workspace_slug_id': '57dc902e-4449-4083-9b56-328eb9d16334', 'workspace_name': 'bxb-1'}}, 'timestamp': '2025-05-26T12:10:36.265553', 'message_id': '6e16526a-7b16-4923-b475-103167500d33'}
2025-05-26 12:10:37 | INFO | PID:25200 | Successfully authenticated with API
2025-05-26 12:10:37 | INFO | PID:25200 | Making GET request to /api/categories/ (Attempt 1/3)
2025-05-26 12:10:38 | INFO | PID:25200 | xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2025-05-26 12:10:38 | INFO | PID:25200 | Message processed in 1.78 seconds
2025-05-26 12:10:38 | INFO | PID:25200 | Message acknowledged
2025-05-26 12:10:43 | WARNING | PID:25200 | No open connection/channel: connecting...
2025-05-26 12:10:43 | INFO | PID:25200 | Successfully connected on attempt 1
2025-05-26 12:10:43 | INFO | PID:25200 | Consumer registered on queue: article-input-queue
2025-05-26 12:10:43 | INFO | PID:25200 | Starting consuming on article-input-queue
